travel.time.sum,travel.time.mean,trips,cong,party,ideology,winpct,seniority,chairman,committee,party.leader,state.district,extreme,fourteenth,thirteenth,twelfth,eleventh,democrat,house.majority
14,2.333333333,6,114,200,0.753,60,4,0,0,0,CA4,1.1180046,1,0,0,0,0,1
11,3.666666667,3,112,200,0.998,66.0700987,2,0,0,0,CA4,1.3630046,0,0,1,0,0,1
7,3.5,2,110,200,0.596,49.05,9,0,0,0,CA4,0.9610046,0,0,0,0,0,0
8,4,2,113,200,0.998,61.1843098,3,0,0,0,CA4,1.3630046,0,1,0,0,0,1
-696,-116,6,110,200,0.9,66.76,8,0,0,0,CA40,1.2650046,0,0,0,0,0,0
13,4.333333333,3,111,200,0.902,62.55,9,0,0,0,CA40,1.2670046,0,0,0,1,0,0
5,2.5,2,112,200,0.904,67.2383245,10,0,0,0,CA40,1.2690046,0,0,1,0,0,1
11,5.5,2,113,100,-0.398,59.5935764,11,0,0,0,CA40,1.0426525,0,1,0,0,1,0
0,0,0,114,100,-0.473,61.1758,12,0,0,0,CA40,1.1176525,1,0,0,0,1,0
41,4.1,10,114,100,-0.476,56.6430192,3,0,0,0,CA41,1.1206525,1,0,0,0,1,0
38,5.428571429,7,113,100,-0.502,57.5869759,1,0,0,0,CA41,1.1466525,0,1,0,0,1,0
15,5,3,111,200,0.538,61.65,16,0,1,0,CA41,0.9030046,0,0,0,1,0,0
8,4,2,112,200,0.555,63.2851875,17,0,0,0,CA41,0.9200046,0,0,1,0,0,1
3,3,1,110,200,0.522,66.91,15,0,1,0,CA41,0.8870046,0,0,0,0,0,0
33,4.714285714,7,114,200,0.345,65.7377194,12,0,0,0,CA42,0.7100046,1,0,0,0,0,1
18,4.5,4,113,200,0.551,61.0912516,11,0,0,0,CA42,0.9160046,0,1,0,0,0,1
10,3.333333333,3,112,200,0.619,65.825649,7,0,0,0,CA42,0.9840046,0,0,1,0,0,1
3,3,1,110,200,0.636,100,5,0,0,0,CA42,1.0010046,0,0,0,0,0,0
0,0,0,111,200,0.627,60.16,6,0,0,0,CA42,0.9920046,0,0,0,1,0,0
24,2,12,112,100,-0.341,65.4701811,7,0,0,0,CA43,0.9856525,0,0,1,0,1,0
21,2.333333333,9,113,100,-0.554,70.4145675,12,0,1,0,CA43,1.1986525,0,1,0,0,1,0
21,2.625,8,114,100,-0.663,70.9568033,13,0,1,0,CA43,1.3076525,1,0,0,0,1,0
12,3,4,110,100,-0.321,64.49,5,0,0,0,CA43,0.9656525,0,0,0,0,1,1
0,0,0,111,100,-0.331,69.14,6,0,0,0,CA43,0.9756525,0,0,0,1,1,1
26,3.25,8,114,100,-0.39,100,3,0,0,0,CA44,1.0346525,1,0,0,0,1,0
8,2.666666667,3,111,200,0.521,51.19,9,0,0,0,CA44,0.8860046,0,0,0,1,0,0
15,5,3,112,200,0.536,55.4698073,10,0,0,0,CA44,0.9010046,0,0,1,0,0,1
15,5,3,113,100,-0.452,60.0870268,2,0,0,0,CA44,1.0966525,0,1,0,0,1,0
14,7,2,110,200,0.507,59.98,8,0,0,0,CA44,0.8720046,0,0,0,0,0,0
19,2.375,8,112,200,0.727,55.3323408,8,0,0,0,CA45,1.0920046,0,0,1,0,0,1
27,3.375,8,114,200,0.389,65.1207474,1,0,0,0,CA45,0.7540046,1,0,0,0,0,1
21,3.5,6,113,200,1.039,59.0799324,4,0,0,0,CA45,1.4040046,0,1,0,0,0,1
12,3,4,111,200,0.694,58.29,7,0,0,0,CA45,1.0590046,0,0,0,1,0,0
10,10,1,110,200,0.662,60.66,6,0,0,0,CA45,1.0270046,0,0,0,0,0,0
31,4.428571429,7,111,200,0.968,52.52,11,0,0,0,CA46,1.3330046,0,0,0,1,0,0
37,5.285714286,7,112,200,1.001,62.0381399,12,0,0,0,CA46,1.3660046,0,0,1,0,0,1
50,7.142857143,7,113,100,-0.358,61.804645,9,0,0,0,CA46,1.0026525,0,1,0,0,1,0
6,3,2,110,200,0.935,59.56,10,0,0,0,CA46,1.3000046,0,0,0,0,0,0
6,3,2,114,100,-0.367,59.6987337,10,0,0,0,CA46,1.0116525,1,0,0,0,1,0
57,5.181818182,11,114,100,-0.436,55.9894652,3,0,0,0,CA47,1.0806525,1,0,0,0,1,0
33,6.6,5,113,100,-0.511,55.3249433,1,0,0,0,CA47,1.1556525,0,1,0,0,1,0
28,7,4,111,100,-0.354,69.49,7,0,0,0,CA47,0.9986525,0,0,0,1,1,1
6,2,3,110,100,-0.353,62.33,6,0,0,0,CA47,0.9976525,0,0,0,0,1,1
0,0,0,112,100,-0.356,54.695938,8,0,0,0,CA47,1.0006525,0,0,1,0,1,0
44,6.285714286,7,112,200,1.019,62.5094886,3,0,0,0,CA48,1.3840046,0,0,1,0,0,1
22,3.666666667,6,113,200,1.033,61.3329051,13,0,0,0,CA48,1.3980046,0,1,0,0,0,1
19,3.8,5,111,200,0.999,55.61,2,0,0,0,CA48,1.3640046,0,0,0,1,0,0
21,4.2,5,114,200,0.629,64.1219715,14,0,0,0,CA48,0.9940046,1,0,0,0,0,1
4,2,2,110,200,0.979,59.91,1,0,0,0,CA48,1.3440046,0,0,0,0,0,0
54,4.153846154,13,114,200,0.506,60.1690552,8,0,0,0,CA49,0.8710046,1,0,0,0,0,1
45,3.75,12,113,200,0.809,58.8073429,7,1,0,0,CA49,1.1740046,0,1,0,0,0,1
35,3.181818182,11,111,200,0.753,58.3,5,0,1,0,CA49,1.1180046,0,0,0,1,0,0
30,3.75,8,110,200,0.725,63.3,4,0,0,0,CA49,1.0900046,0,0,0,0,0,0
31,3.875,8,112,200,0.781,66.4937528,6,1,0,0,CA49,1.1460046,0,0,1,0,0,1
9,3,3,112,100,-0.428,73.6136341,3,0,0,0,CA5,1.0726525,0,0,1,0,1,0
10,3.333333333,3,114,100,-0.399,75.73153,9,0,0,0,CA5,1.0436525,1,0,0,0,1,0
13,6.5,2,113,100,-0.407,74.1985266,8,0,0,0,CA5,1.0516525,0,1,0,0,1,0
5,5,1,110,100,-0.408,70.8,1,0,0,0,CA5,1.0526525,0,0,0,0,1,1
0,0,0,111,100,-0.418,74.27,2,0,0,0,CA5,1.0626525,0,0,0,1,1,1
12,4,3,112,200,0.84,59.4857449,3,0,0,0,CA50,1.2050046,0,0,1,0,0,1
6,3,2,110,200,0.784,53.14,1,0,0,0,CA50,1.1490046,0,0,0,0,0,0
3,3,1,111,200,0.812,50.24,2,0,0,0,CA50,1.1770046,0,0,0,1,0,0
3,3,1,113,200,0.732,68.1645716,3,0,0,0,CA50,1.0970046,0,1,0,0,0,1
0,0,0,114,200,0.511,71.2000712,4,0,0,0,CA50,0.8760046,1,0,0,0,0,1
44,4,11,114,100,-0.381,68.7895058,3,0,0,0,CA51,1.0256525,1,0,0,0,1,0
42,6,7,113,100,-0.37,70.0386687,1,0,0,0,CA51,1.0146525,0,1,0,0,1,0
31,7.75,4,112,100,-0.627,59.6817618,10,0,1,0,CA51,1.2716525,0,0,1,0,1,0
18,9,2,111,100,-0.624,72.75,9,1,0,0,CA51,1.2686525,0,0,0,1,1,1
3,3,1,110,100,-0.622,67.43,8,1,0,0,CA51,1.2666525,0,0,0,0,1,1
37,7.4,5,113,100,-0.154,50.538828,1,0,0,0,CA52,0.7986525,0,1,0,0,1,0
21,4.2,5,114,100,-0.178,51.5868707,3,0,0,0,CA52,0.8226525,1,0,0,0,1,0
3,3,1,110,200,0.611,64.64,14,0,1,0,CA52,0.9760046,0,0,0,0,0,0
8,8,1,112,200,0.732,66.5537437,2,0,0,0,CA52,1.0970046,0,0,1,0,0,1
0,0,0,111,200,0.732,56.37,1,0,0,0,CA52,1.0970046,0,0,0,1,0,0
45,7.5,6,113,100,-0.346,60.5541702,7,0,0,0,CA53,0.9906525,0,1,0,0,1,1
45,7.5,6,111,100,-0.324,68.49,5,0,0,0,CA53,0.9686525,0,0,0,1,1,0
35,7,5,114,100,-0.348,58.8365621,8,0,0,0,CA53,0.9926525,1,0,0,0,1,0
36,7.2,5,112,100,-0.335,64.27569,6,0,0,0,CA53,0.9796525,0,0,1,0,1,0
14,7,2,110,100,-0.313,67.56,4,0,0,0,CA53,0.9576525,0,0,0,0,1,1
64,4.923076923,13,112,100,-0.629,68.1952349,10,0,0,0,CA6,1.2736525,0,0,1,0,1,0
45,5,9,111,100,-0.609,71.69,9,0,0,0,CA6,1.2536525,0,0,0,1,1,1
22,3.142857143,7,113,100,-0.438,74.626676,4,0,0,0,CA6,1.0826525,0,1,0,0,1,0
11,2.2,5,114,100,-0.444,72.689126,6,0,0,0,CA6,1.0886525,1,0,0,0,1,0
11,3.666666667,3,110,100,-0.588,70.22,8,0,0,0,CA6,1.2326525,0,0,0,0,1,1
87,4.35,20,111,100,-0.599,72.82,18,1,0,0,CA7,1.2436525,0,0,0,1,1,1
55,3.928571429,14,110,100,-0.591,83.99,17,1,0,0,CA7,1.2356525,0,0,0,0,1,1
32,4,8,114,100,-0.221,50.3962699,3,0,0,0,CA7,0.8656525,1,0,0,0,1,0
29,4.833333333,6,113,100,-0.203,50.8114486,1,0,0,0,CA7,0.8476525,0,1,0,0,1,0
0,0,0,112,100,-0.607,67.2770903,19,0,1,0,CA7,1.2516525,0,0,1,0,1,0
43,4.3,10,111,100,-0.412,71.87,12,0,0,1,CA8,1.0566525,0,0,0,1,1,1
40,6.666666667,6,110,100,-0.424,80.39,11,0,0,1,CA8,1.0686525,0,0,0,0,1,1
28,7,4,113,200,0.632,57.6106142,1,0,0,0,CA8,0.9970046,0,1,0,0,0,1
20,6.666666667,3,114,200,0.407,67.6468534,3,0,0,0,CA8,0.7720046,1,0,0,0,0,1
0,0,0,112,100,-0.4,84.2631907,13,0,0,1,CA8,1.0446525,0,0,1,0,1,0
56,4,14,111,100,-0.659,86.06,7,0,0,0,CA9,1.3036525,0,0,0,1,1,1
35,3.888888889,9,110,100,-0.662,86.35,6,0,0,0,CA9,1.3066525,0,0,0,0,1,1
7,2.333333333,3,114,100,-0.258,52.3703838,5,0,0,0,CA9,0.9026525,1,0,0,0,1,0
3,3,1,113,100,-0.252,54.6974611,4,0,0,0,CA9,0.8966525,0,1,0,0,1,0
0,0,0,112,100,-0.656,87.7495262,8,0,0,0,CA9,1.3006525,0,0,1,0,1,0
62,6.2,10,113,100,-0.395,71.6008078,9,0,0,0,CO1,1.0396525,0,1,0,0,1,0
43,4.777777778,9,112,100,-0.399,70.0243347,8,0,0,0,CO1,1.0436525,0,0,1,0,1,0
49,7,7,114,100,-0.437,69.4343525,10,0,0,0,CO1,1.0816525,1,0,0,0,1,1
35,5,7,111,100,-0.404,71.94,7,0,0,0,CO1,1.0486525,0,0,0,1,1,0
9,3,3,110,100,-0.408,79.77,6,0,0,0,CO1,1.0526525,0,0,0,0,1,1
9,9,1,110,100,-0.301,68.24,5,0,0,0,CO2,0.9456525,0,0,0,0,1,1
0,0,0,114,100,-0.285,56.7431239,4,0,0,0,CO2,0.9296525,1,0,0,0,1,1
0,0,0,113,100,-0.339,59.191795,3,0,0,0,CO2,0.9836525,0,1,0,0,1,0
0,0,0,112,100,-0.339,60.1222939,2,0,0,0,CO2,0.9836525,0,0,1,0,1,0
0,0,0,111,100,-0.339,62.6,1,0,0,0,CO2,0.9836525,0,0,0,1,1,0
24,3.428571429,7,114,200,0.46,61.8931182,3,0,0,0,CO3,0.8250046,1,0,0,0,0,1
21,4.2,5,112,200,0.749,52.3785219,1,0,0,0,CO3,1.1140046,0,0,1,0,0,1
2,2,1,113,200,0.749,56.5258957,2,0,0,0,CO3,1.1140046,0,1,0,0,0,1
3,3,1,110,100,-0.235,61.59,1,0,0,0,CO3,0.8796525,0,0,0,0,1,1
0,0,0,111,100,-0.235,61.61,2,0,0,0,CO3,0.8796525,0,0,0,1,1,1
20,2.5,8,114,200,0.73,68.8769195,1,0,0,0,CO4,1.0950046,1,0,0,0,0,1
14,2.8,5,110,200,0.738,45.61,3,0,0,0,CO4,1.1030046,0,0,0,0,0,0
8,2.666666667,3,111,100,-0.217,56.2,1,0,0,0,CO4,0.8616525,0,0,0,1,1,1
12,6,2,112,200,0.779,56.5292874,1,0,0,0,CO4,1.1440046,0,0,1,0,0,1
7,7,1,113,200,0.779,61.4742919,2,0,0,0,CO4,1.1440046,0,1,0,0,0,1
51,4.25,12,112,200,0.853,69.2508007,3,0,0,0,CO5,1.2180046,0,0,1,0,0,1
41,3.727272727,11,114,200,0.692,59.7979875,5,0,0,0,CO5,1.0570046,1,0,0,0,0,1
42,4.2,10,111,200,0.853,60.03,2,0,0,0,CO5,1.2180046,0,0,0,1,0,0
19,3.166666667,6,113,200,0.853,78.9832861,4,0,0,0,CO5,1.2180046,0,1,0,0,0,1
18,4.5,4,110,200,0.853,59.62,1,0,0,0,CO5,1.2180046,0,0,0,0,0,0
21,3.5,6,111,200,0.827,60.67,1,0,0,0,CO6,1.1920046,0,0,0,1,0,0
30,5,6,112,200,0.827,67.9032866,2,0,0,0,CO6,1.1920046,0,0,1,0,0,1
12,3,4,114,200,0.496,54.692849,4,0,0,0,CO6,0.8610046,1,0,0,0,0,1
18,6,3,110,200,0.967,58.61,5,0,0,0,CO6,1.3320046,0,0,0,0,0,0
5,2.5,2,113,200,0.827,51.9218967,3,0,0,0,CO6,1.1920046,0,1,0,0,0,1
20,3.333333333,6,113,100,-0.279,56.4259474,4,0,0,0,CO7,0.9236525,0,1,0,0,1,0
19,4.75,4,112,100,-0.279,55.775832,3,0,0,0,CO7,0.9236525,0,0,1,0,1,0
9,3,3,114,100,-0.303,55.0729538,5,0,0,0,CO7,0.9476525,1,0,0,0,1,0
17,8.5,2,111,100,-0.279,63.48,2,0,0,0,CO7,0.9236525,0,0,0,1,1,1
0,0,0,110,100,-0.279,54.93,1,0,0,0,CO7,0.9236525,0,0,0,0,1,1
57,5.7,10,111,100,-0.391,71.56,6,0,0,1,CT1,1.0356525,0,0,0,1,1,1
53,5.888888889,9,112,100,-0.397,62.3274506,7,0,0,1,CT1,1.0416525,0,0,1,0,1,0
22,7.333333333,3,113,100,-0.402,71.4329917,8,0,0,0,CT1,1.0466525,0,1,0,0,1,0
6,3,2,110,100,-0.386,74.44,5,0,0,0,CT1,1.0306525,0,0,0,0,1,1
5,5,1,114,100,-0.405,63.3414633,9,0,0,0,CT1,1.0496525,1,0,0,0,1,0
9,3,3,114,100,-0.353,63.7152412,5,0,0,0,CT2,0.9976525,1,0,0,0,1,1
16,5.333333333,3,111,100,-0.329,65.67,2,0,0,0,CT2,0.9736525,0,0,0,1,1,0
6,3,2,110,100,-0.329,50.02,1,0,0,0,CT2,0.9736525,0,0,0,0,1,1
7,3.5,2,112,100,-0.329,60.7472684,3,0,0,0,CT2,0.9736525,0,0,1,0,1,0
6,3,2,113,100,-0.329,69.9816909,4,0,0,0,CT2,0.9736525,0,1,0,0,1,0
23,2.875,8,111,100,-0.419,77.4,10,0,0,0,CT3,1.0636525,0,0,0,1,1,1
40,5.714285714,7,113,100,-0.435,74.550953,12,0,0,0,CT3,1.0796525,0,1,0,0,1,0
2,2,1,112,100,-0.427,65.9047179,11,0,0,0,CT3,1.0716525,0,0,1,0,1,1
1,1,1,114,100,-0.421,66.9170569,13,0,0,0,CT3,1.0656525,1,0,0,0,1,0
7,7,1,110,100,-0.412,76.01,9,0,0,0,CT3,1.0566525,0,0,0,0,1,0
24,3.428571429,7,110,200,0.498,50.96,11,0,0,0,CT4,0.8630046,0,0,0,0,0,0
33,5.5,6,114,100,-0.246,53.7604064,4,0,0,0,CT4,0.8906525,1,0,0,0,1,0
25,5,5,113,100,-0.254,59.8359254,3,0,0,0,CT4,0.8986525,0,1,0,0,1,0
20,6.666666667,3,112,100,-0.254,53.0648412,2,0,0,0,CT4,0.8986525,0,0,1,0,1,0
9,9,1,111,100,-0.254,51.32,1,0,0,0,CT4,0.8986525,0,0,0,1,1,1
30,7.5,4,114,100,-0.309,53.7375018,3,0,0,0,CT5,0.9536525,1,0,0,0,1,0
10,5,2,112,100,-0.282,54.344822,3,0,0,0,CT5,0.9266525,0,0,1,0,1,1
11,5.5,2,111,100,-0.282,59.25,2,0,0,0,CT5,0.9266525,0,0,0,1,1,0
9,9,1,113,100,-0.313,51.5181993,1,0,0,0,CT5,0.9576525,0,1,0,0,1,0
0,0,0,110,100,-0.282,53.8,1,0,0,0,CT5,0.9266525,0,0,0,0,1,1
11,3.666666667,3,114,100,-0.256,61.7144116,3,0,0,0,DE0,0.9006525,1,0,0,0,1,0
24,2.666666667,9,111,200,0.7,61.08,9,0,0,0,DE1,1.0650046,0,0,0,1,0,0
17,2.833333333,6,112,100,-0.252,58.0366136,1,0,0,0,DE1,0.8966525,0,0,1,0,1,0
25,5,5,113,100,-0.252,65.8244085,2,0,0,0,DE1,0.8966525,0,1,0,0,1,0
9,2.25,4,110,200,0.647,57.17,8,0,0,0,DE1,1.0120046,0,0,0,0,0,0
28,4.666666667,6,113,200,0.872,71.9542971,7,1,0,0,FL1,1.2370046,0,1,0,0,0,1
10,2.5,4,112,200,0.859,100,6,1,0,0,FL1,1.2240046,0,0,1,0,0,1
17,4.25,4,114,200,0.633,75.0179495,8,1,0,0,FL1,0.9980046,1,0,0,0,0,1
0,0,0,110,200,0.833,68.54,4,0,0,0,FL1,1.1980046,0,0,0,0,0,0
0,0,0,111,200,0.846,70.18,5,0,0,0,FL1,1.2110046,0,0,0,1,0,0
2,2,1,111,200,0.489,60.68,20,0,0,0,FL10,0.8540046,0,0,0,1,0,0
0,0,0,113,200,0.701,51.7623752,2,0,0,0,FL10,1.0660046,0,1,0,0,0,0
0,0,0,114,200,0.464,61.5461355,3,0,0,0,FL10,0.8290046,1,0,0,0,0,1
0,0,0,110,200,0.473,65.93,19,0,0,0,FL10,0.8380046,0,0,0,0,0,1
0,0,0,112,200,0.504,65.9302131,21,0,0,0,FL10,0.8690046,0,0,1,0,0,1
24,4,6,112,100,-0.4,59.7752673,3,0,0,0,FL11,1.0446525,0,0,1,0,1,0
13,3.25,4,114,200,0.483,66.658832,3,0,0,0,FL11,0.8480046,1,0,0,0,0,1
4,4,1,113,200,0.767,64.4818766,2,0,0,0,FL11,1.1320046,0,1,0,0,0,1
2,2,1,110,100,-0.4,69.65,1,0,0,0,FL11,1.0446525,0,0,0,0,1,1
0,0,0,111,100,-0.4,71.66,2,0,0,0,FL11,1.0446525,0,0,0,1,1,1
34,3.4,10,110,200,0.615,69.12,4,0,0,0,FL12,0.9800046,0,0,0,0,0,0
17,2.833333333,6,114,200,0.392,100,5,0,0,0,FL12,0.7570046,1,0,0,0,0,1
25,4.166666667,6,112,200,0.776,53.9225607,1,0,0,0,FL12,1.1410046,0,0,1,0,0,1
24,4,6,113,200,0.617,65.8450339,4,0,0,0,FL12,0.9820046,0,1,0,0,0,1
4,4,1,111,200,0.614,57.46,5,0,0,0,FL12,0.9790046,0,0,0,1,0,0
20,5,4,114,200,0.23,100,2,0,0,0,FL13,0.5950046,1,0,0,0,0,1
9,9,1,111,200,0.632,55.54,2,0,0,0,FL13,0.9970046,0,0,0,1,0,0
3,3,1,113,200,0.341,83.3196285,22,0,0,0,FL13,0.7060046,0,1,0,0,0,1
0,0,0,110,200,0.632,50.08,1,0,0,0,FL13,0.9970046,0,0,0,0,0,0
0,0,0,112,200,0.632,68.8710349,3,0,0,0,FL13,0.9970046,0,0,1,0,0,1
16,8,2,112,200,0.842,71.6650472,3,0,0,0,FL14,1.2070046,0,0,1,0,0,1
9,4.5,2,113,100,-0.4,70.2597921,4,0,0,0,FL14,1.0446525,0,1,0,0,1,0
4,4,1,114,100,-0.438,100,5,0,0,0,FL14,1.0826525,1,0,0,0,1,0
0,0,0,111,200,0.842,59.44,2,0,0,0,FL14,1.2070046,0,0,0,1,0,0
0,0,0,110,200,0.842,64.37,1,0,0,0,FL14,1.2070046,0,0,0,0,0,0
51,5.666666667,9,114,200,0.539,60.2812971,3,0,0,0,FL15,0.9040046,1,0,0,0,0,1
23,3.833333333,6,111,200,0.774,53.1,1,0,0,0,FL15,1.1390046,0,0,0,1,0,0
18,3.6,5,113,200,0.776,100,2,0,0,0,FL15,1.1410046,0,1,0,0,0,1
32,8,4,112,200,0.774,64.7386558,2,0,0,0,FL15,1.1390046,0,0,1,0,0,1
6,3,2,110,200,0.662,56.28,7,0,0,0,FL15,1.0270046,0,0,0,0,0,0
27,5.4,5,111,200,0.752,60.09,1,0,0,0,FL16,1.1170046,0,0,0,1,0,0
14,4.666666667,3,113,200,0.632,53.6172127,4,0,0,0,FL16,0.9970046,0,1,0,0,0,1
6,3,2,114,200,0.355,61.5879305,5,0,0,0,FL16,0.7200046,1,0,0,0,0,1
1,1,1,110,100,-0.154,49.55,1,0,0,0,FL16,0.7986525,0,0,0,0,1,1
0,0,0,112,200,0.752,66.9318626,2,0,0,0,FL16,1.1170046,0,0,1,0,0,1
50,4.166666667,12,114,200,0.466,63.2353993,4,0,0,0,FL17,0.8310046,1,0,0,0,0,1
24,4,6,113,200,0.752,58.6311749,3,0,0,0,FL17,1.1170046,0,1,0,0,0,1
20,5,4,112,100,-0.431,100,1,0,0,0,FL17,1.0756525,0,0,1,0,1,0
3,3,1,111,100,-0.324,100,4,0,0,0,FL17,0.9686525,0,0,0,1,1,1
0,0,0,110,100,-0.324,100,3,0,0,0,FL17,0.9686525,0,0,0,0,1,1
19,3.8,5,113,100,-0.139,50.2884682,1,0,0,0,FL18,0.7836525,0,1,0,0,1,0
22,5.5,4,111,200,0.469,57.87,11,0,1,0,FL18,0.8340046,0,0,0,1,0,0
12,3,4,110,200,0.448,62.15,10,0,1,0,FL18,0.8130046,0,0,0,0,0,0
18,4.5,4,114,100,-0.186,59.7843504,3,0,0,0,FL18,0.8306525,1,0,0,0,1,0
0,0,0,112,200,0.49,68.7941702,12,1,0,0,FL18,0.8550046,0,0,1,0,0,1
35,3.888888889,9,114,200,0.626,66.3482917,2,0,0,0,FL19,0.9910046,1,0,0,0,0,1
50,6.25,8,110,100,-0.391,59.47,6,0,0,0,FL19,1.0356525,0,0,0,0,1,1
41,6.833333333,6,111,100,-0.404,66.16,7,0,0,0,FL19,1.0486525,0,0,0,1,1,1
15,3.75,4,113,200,0.95,63.3719144,1,0,0,0,FL19,1.3150046,0,1,0,0,0,1
0,0,0,112,100,-0.411,62.7133916,2,0,0,0,FL19,1.0556525,0,0,1,0,1,0
27,3,9,113,200,0.82,52.7355664,2,0,0,0,FL2,1.1850046,0,1,0,0,0,1
21,3.5,6,112,200,0.82,56.3714082,1,0,0,0,FL2,1.1850046,0,0,1,0,0,1
22,7.333333333,3,110,100,-0.166,100,6,0,0,0,FL2,0.8106525,0,0,0,0,1,1
8,2.666666667,3,111,100,-0.17,61.88,7,0,0,0,FL2,0.8146525,0,0,0,1,1,1
18,9,2,114,100,-0.233,50.5682593,1,0,0,0,FL2,0.8776525,1,0,0,0,1,0
30,3.333333333,9,111,100,-0.376,77.48,2,0,0,0,FL20,1.0206525,0,0,0,1,1,1
47,5.875,8,112,100,-0.37,61.2659441,3,0,0,0,FL20,1.0146525,0,0,1,0,1,0
12,3,4,110,100,-0.382,100,1,0,0,0,FL20,1.0266525,0,0,0,0,1,1
16,5.333333333,3,114,100,-0.567,81.6036478,12,0,0,0,FL20,1.2116525,1,0,0,0,1,0
14,4.666666667,3,113,100,-0.482,87.9040398,11,1,0,0,FL20,1.1266525,0,1,0,0,1,0
43,5.375,8,113,100,-0.411,85.4166023,3,0,0,0,FL21,1.0556525,0,1,0,0,1,0
31,5.166666667,6,114,100,-0.428,100,4,0,0,0,FL21,1.0726525,1,0,0,0,1,0
0,0,0,112,200,0.403,100,10,0,0,0,FL21,0.7680046,0,0,1,0,0,0
0,0,0,111,200,0.525,57.9,9,0,0,0,FL21,0.8900046,0,0,0,1,0,0
0,0,0,110,200,0.488,59.47,8,0,0,0,FL21,0.8530046,0,0,0,0,0,1
61,5.545454545,11,113,100,-0.42,54.6273714,1,0,0,0,FL22,1.0646525,0,1,0,0,1,0
53,4.818181818,11,114,100,-0.429,58.0334955,3,0,0,0,FL22,1.0736525,1,0,0,0,1,0
54,6,9,112,200,0.718,54.3207727,1,0,0,0,FL22,1.0830046,0,0,1,0,0,1
3,3,1,110,100,-0.222,50.88,1,0,0,0,FL22,0.8666525,0,0,0,0,1,1
3,3,1,111,100,-0.222,54.68,2,0,0,0,FL22,0.8666525,0,0,0,1,1,1
44,4.888888889,9,114,100,-0.44,62.6677913,6,0,0,0,FL23,1.0846525,1,0,0,0,1,0
17,3.4,5,111,100,-0.503,82.18,9,0,0,0,FL23,1.1476525,0,0,0,1,1,1
32,8,4,113,100,-0.363,63.9743472,4,0,0,0,FL23,1.0076525,0,1,0,0,1,0
8,2.666666667,3,112,100,-0.493,79.0700903,10,0,0,0,FL23,1.1376525,0,0,1,0,1,0
8,8,1,110,100,-0.513,100,8,0,0,0,FL23,1.1576525,0,0,0,0,1,1
45,5,9,112,200,0.82,59.6751505,1,0,0,0,FL24,1.1850046,0,0,1,0,0,1
17,4.25,4,113,100,-0.431,100,2,0,0,0,FL24,1.0756525,0,1,0,0,1,0
5,2.5,2,110,200,0.838,57.94,3,0,0,0,FL24,1.2030046,0,0,0,0,0,0
11,5.5,2,111,100,-0.143,57.2,1,0,0,0,FL24,0.7876525,0,0,0,1,1,1
6,3,2,114,100,-0.481,89.448941,3,0,0,0,FL24,1.1256525,1,0,0,0,1,0
48,4.363636364,11,114,200,0.277,100,7,0,0,0,FL25,0.6420046,1,0,0,0,0,1
45,4.5,10,112,200,0.388,55.3018757,5,0,0,0,FL25,0.7530046,0,0,1,0,0,1
45,4.5,10,112,200,0.388,55.3018757,1,0,0,0,FL25,0.7530046,0,0,1,0,0,1
56,5.6,10,113,200,0.328,82.715901,6,0,0,0,FL25,0.6930046,0,1,0,0,0,1
6,6,1,111,200,0.477,53.05,4,0,0,0,FL25,0.8420046,0,0,0,1,0,0
0,0,0,110,200,0.552,58.47,3,0,0,0,FL25,0.9170046,0,0,0,0,0,0
36,4,9,114,200,0.192,51.4643262,1,0,0,0,FL26,0.5570046,1,0,0,0,0,1
26,4.333333333,6,113,100,-0.187,55.4881943,1,0,0,0,FL26,0.8316525,0,1,0,0,1,0
40,5,8,113,200,0.511,61.9703105,13,0,0,0,FL27,0.8760046,0,1,0,0,0,1
21,4.2,5,114,200,0.245,100,14,0,0,0,FL27,0.6100046,1,0,0,0,0,1
35,2.916666667,12,114,200,0.698,66.7970944,3,0,0,0,FL3,1.0630046,1,0,0,0,0,1
40,5,8,113,200,0.956,66.604828,1,0,0,0,FL3,1.3210046,0,1,0,0,0,1
23,3.833333333,6,110,100,-0.378,100,8,0,0,0,FL3,1.0226525,0,0,0,0,1,1
4,4,1,111,100,-0.372,100,9,0,0,0,FL3,1.0166525,0,0,0,1,1,1
0,0,0,112,100,-0.366,64.7397105,10,0,0,0,FL3,1.0106525,0,0,1,0,1,0
100,6.666666667,15,114,200,0.333,100,8,0,0,0,FL4,0.6980046,1,0,0,0,0,1
76,6.333333333,12,113,200,0.457,76.1315684,7,0,0,0,FL4,0.8220046,0,1,0,0,0,1
20,6.666666667,3,112,200,0.475,100,6,0,0,0,FL4,0.8400046,0,0,1,0,0,0
22,7.333333333,3,110,200,0.512,69.67,4,0,0,0,FL4,0.8770046,0,0,0,0,0,1
0,0,0,111,200,0.493,65.25,5,0,0,0,FL4,0.8580046,0,0,0,1,0,0
18,3,6,114,100,-0.429,65.4749762,12,0,1,0,FL5,1.0736525,1,0,0,0,1,0
19,3.8,5,111,200,0.557,61.15,4,0,0,0,FL5,0.9220046,0,0,0,1,0,0
8,2.666666667,3,112,200,0.767,67.4372032,1,0,0,0,FL5,1.1320046,0,0,1,0,0,1
9,3,3,113,100,-0.36,72.9297365,11,0,0,0,FL5,1.0046525,0,1,0,0,1,0
